"","binary","title","description","channel","id"
"476",1,"Whoopi lambasts Debra Messing's call to shame Trump donors","'Will & Grace' stars Debra Messing and Eric McCormack refuse to work with Hollywood supporters of President Trump; reaction and analysis on 'The Five.' #TheFive #FoxNewsFOX News operates the FOX News Channel (FNC), FOX Business Network (FBN), FOX News Radio, FOX News Headlines 24/7, FOXNews.com and the direct-to-consumer streaming service, FOX Nation. FOX News also produces FOX News Sunday on FOX Broadcasting Company and FOX News Edge. A top five-cable network, FNC has been the most watched news channel in the country for 17 consecutive years. According to a 2018 Research Intelligencer study by Brand Keys, FOX News ranks as the second most trusted television brand in the country. Additionally, a Suffolk University/USA Today survey states Fox News is the most trusted source for television news or commentary in the country, while a 2017 Gallup/Knight Foundation survey found that among Americans who could name an objective news source, FOX News is the top-cited outlet. FNC is available in nearly 90 million homes and dominates the cable news landscape while routinely notching the top ten programs in the genre. Subscribe to Fox News!  https://bit.ly/2vBUvASWatch more Fox News Video: http://video.foxnews.comWatch Fox News Channel Live: http://www.foxnewsgo.com/Watch full episodes of your favorite showsThe Five: http://video.foxnews.com/playlist/lon...Special Report with Bret Baier: http://video.foxnews.com/playlist/lon...The Story with Martha Maccallum: http://video.foxnews.com/playlist/lon...Tucker Carlson Tonight: http://video.foxnews.com/playlist/lon...Hannity:  http://video.foxnews.com/playlist/lon...The Ingraham Angle: http://video.foxnews.com/playlist/lon...Fox News @ Night: http://video.foxnews.com/playlist/lon... Follow Fox News on Facebook: https://www.facebook.com/FoxNews/Follow Fox News on Twitter: https://twitter.com/FoxNews/Follow Fox News on Instagram: https://www.instagram.com/foxnews/","Fox News","VwRzMpr5zWM"
"477",1,"Professor objects to no white people on campus demand","Bret Weinstein, professor of Evergreen State College, pushed back on a student demand that all white people get off campus for a day because of racism and received a lot of abuse for it. He tells his story to Tucker #Tucker","Fox News","_j9nFced_eo"
"478",1,"Prof: 'I don't know how I can go back' to Evergreen","Professor attacked for refusing to adhere to student demand that all white people get off campus for a day of protest tells Tucker how his fellow faculty and college administrators have 'demonized' him since his previous appearance on the show","Fox News","TjMnXJPe0L4"
"479",1,"FLASHBACK: Tucker takes down man behind fake protest group - the Tullipso Interview","January 2017: Demand Protest, a San Francisco company calling itself the 'largest private grassroots support organization in the United States,' posting ads offering to pay protesters to disrupt Trump's inauguration. Tucker takes on Demand Protest representative. #Tucker #FoxNewsFOX News operates the FOX News Channel (FNC), FOX Business Network (FBN), FOX News Radio, FOX News Headlines 24/7, FOXNews.com and the direct-to-consumer streaming service, FOX Nation. FOX News also produces FOX News Sunday on FOX Broadcasting Company and FOX News Edge. A top five-cable network, FNC has been the most watched news channel in the country for 17 consecutive years. According to a 2018 Research Intelligencer study by Brand Keys, FOX News ranks as the second most trusted television brand in the country. Additionally, a Suffolk University/USA Today survey states Fox News is the most trusted source for television news or commentary in the country, while a 2017 Gallup/Knight Foundation survey found that among Americans who could name an objective news source, FOX News is the top-cited outlet. FNC is available in nearly 90 million homes and dominates the cable news landscape while routinely notching the top ten programs in the genre. Subscribe to Fox News!  https://bit.ly/2vBUvASWatch more Fox News Video: http://video.foxnews.comWatch Fox News Channel Live: http://www.foxnewsgo.com/Watch full episodes of your favorite showsThe Five: http://video.foxnews.com/playlist/lon...Special Report with Bret Baier: http://video.foxnews.com/playlist/lon...The Story with Martha Maccallum: http://video.foxnews.com/playlist/lon...Tucker Carlson Tonight: http://video.foxnews.com/playlist/lon...Hannity:  http://video.foxnews.com/playlist/lon...The Ingraham Angle: http://video.foxnews.com/playlist/lon...Fox News @ Night: http://video.foxnews.com/playlist/lon... Follow Fox News on Facebook: https://www.facebook.com/FoxNews/Follow Fox News on Twitter: https://twitter.com/FoxNews/Follow Fox News on Instagram: https://www.instagram.com/foxnews/om/","Fox News","r4qQElJUYnM"
"480",1,"School shooting survivor: CNN told me to stick to script","Parkland, Fla. student Colton Haab says he pulled out of a CNN town hall on gun control because producers re-worded and wrote out his question for him. #TuckerFOX News Channel (FNC) is a 24-hour all-encompassing news service dedicated to delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most watched television news channel for more than 15 years and according to a Suffolk University/USA Today poll, is the most trusted television news source in the country. Owned by 21st Century Fox, FNC is available in more than 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre. Subscribe to Fox News!  https://www.youtube.com/user/FoxNewsC...Watch more Fox News Video: http://video.foxnews.comWatch Fox News Channel Live: http://www.foxnewsgo.com/ Watch full episodes of your favorite showsThe Five: http://video.foxnews.com/playlist/lon...Special Report with Bret Baier: http://video.foxnews.com/playlist/lon...The Story with Martha Maccallum: http://video.foxnews.com/playlist/lon...Tucker Carlson Tonight http://video.foxnews.com/playlist/lon...Hannity http://video.foxnews.com/playlist/lon...The Ingraham Angle: http://video.foxnews.com/playlist/lon...Fox News @ Night: http://video.foxnews.com/playlist/lon... Follow Fox News on Facebook: https://www.facebook.com/FoxNews/Follow Fox News on Twitter: https://twitter.com/FoxNews/Follow Fox News on Instagram: https://www.instagram.com/foxnews/","Fox News","9owTNI0q8PU"
"481",1,"Jesse Watters confronts professor over anti-Trump rant","St. Joseph's University professor David Parry told his students that 'people are going to die' because of the election","Fox News","25ijKthdhNU"
"482",1,"Exclusive: Marine attacked by Antifa mob in Philadelphia speaks out","Luis Torres describes what happened while he was touring the city with fellow reservist Alejandro Godinez.","Fox News","BpxxTzkb9k4"
"483",1,"Candace Owens: Democrats want black people to fail","Candace Owens takes on House Judiciary Democrats; Turning Point U.S.A. communications director Candace Owens and civil rights attorney Leo Terrell debate. #Ingraham #FoxNews  FOX News operates the FOX News Channel (FNC), FOX Business Network (FBN), FOX News Radio, FOX News Headlines 24/7, FOXNews.com and the direct-to-consumer streaming service, FOX Nation. FOX News also produces FOX News Sunday on FOX Broadcasting Company and FOX News Edge. A top five-cable network, FNC has been the most watched news channel in the country for 17 consecutive years. According to a 2018 Research Intelligencer study by Brand Keys, FOX News ranks as the second most trusted television brand in the country. Additionally, a Suffolk University/USA Today survey states Fox News is the most trusted source for television news or commentary in the country, while a 2017 Gallup/Knight Foundation survey found that among Americans who could name an objective news source, FOX News is the top-cited outlet. FNC is available in nearly 90 million homes and dominates the cable news landscape while routinely notching the top ten programs in the genre.Subscribe to Fox News!  https://bit.ly/2vBUvASWatch more Fox News Video: http://video.foxnews.comWatch Fox News Channel Live: http://www.foxnewsgo.com/Watch full episodes of your favorite showsThe Five: http://video.foxnews.com/playlist/lon...Special Report with Bret Baier: http://video.foxnews.com/playlist/lon...The Story with Martha Maccallum: http://video.foxnews.com/playlist/lon...Tucker Carlson Tonight: http://video.foxnews.com/playlist/lon...Hannity:  http://video.foxnews.com/playlist/lon...The Ingraham Angle: http://video.foxnews.com/playlist/lon...Fox News @ Night: http://video.foxnews.com/playlist/lon...Follow Fox News on Facebook: https://www.facebook.com/FoxNews/Follow Fox News on Twitter: https://twitter.com/FoxNews/Follow Fox News on Instagram: https://www.instagram.com/foxnews/","Fox News","DGVdD_QxuEc"
"484",1,"Katie Pavlich and Candace Owens on why they are conservative","Candace Owens and Katie Pavlich join 'Life, Liberty & Levin' to discuss their backgrounds and factors that led them to conservatism.FOX News Channel (FNC) is a 24-hour all-encompassing news service dedicated to delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most watched television news channel for more than 16 years and according to a Suffolk University/USA Today poll, is the most trusted television news source in the country. Owned by 21st Century Fox, FNC is available in more than 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre. Subscribe to Fox News!  https://bit.ly/2vBUvASWatch more Fox News Video: http://video.foxnews.comWatch Fox News Channel Live: http://www.foxnewsgo.com/ Watch full episodes of your favorite showsThe Five: http://video.foxnews.com/playlist/lon...Special Report with Bret Baier: http://video.foxnews.com/playlist/lon...The Story with Martha Maccallum: http://video.foxnews.com/playlist/lon...Tucker Carlson Tonight http://video.foxnews.com/playlist/lon...Hannity http://video.foxnews.com/playlist/lon...The Ingraham Angle: http://video.foxnews.com/playlist/lon...Fox News @ Night: http://video.foxnews.com/playlist/lon... Follow Fox News on Facebook: https://www.facebook.com/FoxNews/Follow Fox News on Twitter: https://twitter.com/FoxNews/Follow Fox News on Instagram: https://www.instagram.com/foxnews/","Fox News","UQCipqsjsW8"
"485",1,"Morgan Freeman's team accuses CNN of defamation","Morgan Freeman's team is seeking a retraction from CNN over a sexual harassment report; Raymond Arroyo breaks down 'seen and unseen' stories for 'The Ingraham Angle.'FOX News Channel (FNC) is a 24-hour all-encompassing news service dedicated to delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most watched television news channel for more than 15 years and according to a Suffolk University/USA Today poll, is the most trusted television news source in the country. Owned by 21st Century Fox, FNC is available in more than 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre. Subscribe to Fox News!  https://www.youtube.com/user/FoxNewsC...Watch more Fox News Video: http://video.foxnews.comWatch Fox News Channel Live: http://www.foxnewsgo.com/ Watch full episodes of your favorite showsThe Five: http://video.foxnews.com/playlist/lon...Special Report with Bret Baier: http://video.foxnews.com/playlist/lon...The Story with Martha Maccallum: http://video.foxnews.com/playlist/lon...Tucker Carlson Tonight http://video.foxnews.com/playlist/lon...Hannity http://video.foxnews.com/playlist/lon...The Ingraham Angle: http://video.foxnews.com/playlist/lon...Fox News @ Night: http://video.foxnews.com/playlist/lon... Follow Fox News on Facebook: https://www.facebook.com/FoxNews/Follow Fox News on Twitter: https://twitter.com/FoxNews/Follow Fox News on Instagram: https://www.instagram.com/foxnews/","Fox News","kfmPfF0uons"
"486",1,"Dan Bongino slams Ocasio-Cortez's plans for taxes","Who is going to pay for Democratic socialism? Former Secret Service agent Dan Bongino speaks out.FOX News Channel (FNC) is a 24-hour all-encompassing news service dedicated to delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most watched television news channel for more than 15 years and according to a Suffolk University/USA Today poll, is the most trusted television news source in the country. Owned by 21st Century Fox, FNC is available in more than 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre. Subscribe to Fox News!  https://www.youtube.com/user/FoxNewsC...Watch more Fox News Video: http://video.foxnews.comWatch Fox News Channel Live: http://www.foxnewsgo.com/ Watch full episodes of your favorite showsThe Five: http://video.foxnews.com/playlist/lon...Special Report with Bret Baier: http://video.foxnews.com/playlist/lon...The Story with Martha Maccallum: http://video.foxnews.com/playlist/lon...Tucker Carlson Tonight http://video.foxnews.com/playlist/lon...Hannity http://video.foxnews.com/playlist/lon...The Ingraham Angle: http://video.foxnews.com/playlist/lon...Fox News @ Night: http://video.foxnews.com/playlist/lon... Follow Fox News on Facebook: https://www.facebook.com/FoxNews/Follow Fox News on Twitter: https://twitter.com/FoxNews/Follow Fox News on Instagram: https://www.instagram.com/foxnews/","Fox News","geRBpjOPfGo"
